stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"vic:rail:EPP_PR3","Park and Ride 3","-37.65167390","145.03220345","3","vic:rail:EPP","","Level 0",""
"vic:rail:EPP_PR4","Park and Ride 4","-37.65149121","145.03151686","3","vic:rail:EPP","","Level 0",""
"vic:rail:EPP_TX1","Taxi Zone","-37.65251537","145.03186386","3","vic:rail:EPP","","Level 0",""
"vic:rail:ERM","East Richmond Railway Station","-37.82639995","144.99706569","1","","1","",""
"vic:rail:ERM_ConX","Connex","-37.82639995","144.99706569","","vic:rail:ERM","","Level 0",""
"vic:rail:ERM_EN1","Adolph St","-37.82659387","144.99681050","2","vic:rail:ERM","1","Level 0",""
"vic:rail:ERM_EN2","Church St","-37.82662599","144.99763902","2","vic:rail:ERM","1","Level 0",""
"vic:rail:ERM_EN3","Church St","-37.82634733","144.99768063","2","vic:rail:ERM","1","Level 0",""
"vic:rail:ERM_EN4","Railway Pl","-37.82629244","144.99710269","2","vic:rail:ERM","1","Level 0",""
"vic:rail:ERM_EN5","Railway Pl","-37.82632847","144.99710171","2","vic:rail:ERM","1","Level 0",""
"vic:rail:ESD","Essendon Railway Station","-37.75601170","144.91619750","1","","1","",""
"vic:rail:ESD_ConX","Connex","-37.75601170","144.91619750","","vic:rail:ESD","","Level 0",""
"vic:rail:ESD_DP1","Decision point 1","-37.75623246","144.91594160","3","vic:rail:ESD","","Level -1",""
"vic:rail:ESD_DP2","Decision point 2","-37.75623607","144.91614580","3","vic:rail:ESD","","Level -1",""
"vic:rail:ESD_DP3","Decision point 3","-37.75622288","144.91641859","3","vic:rail:ESD","","Level -1",""
"vic:rail:ESD_EN1","Rose St","-37.75593422","144.91589321","2","vic:rail:ESD","1","Level 0",""
"vic:rail:ESD_EN2","Rose St","-37.75637578","144.91589217","2","vic:rail:ESD","1","Level 0",""
"vic:rail:ESD_EN3","Russell St","-37.75610678","144.91647859","2","vic:rail:ESD","1","Level 0",""
"vic:rail:ESD_EN4","Russell St","-37.75672728","144.91640443","2","vic:rail:ESD","1","Level 0",""
"vic:rail:ESD_PR1","Park & Ride 1","-37.75399604","144.91585680","3","vic:rail:ESD","","Level 0",""
"vic:rail:ESD_PR2","Park and Ride 2","-37.75517685","144.91689060","3","vic:rail:ESD","","Level 0",""
"vic:rail:FAK","Fawkner Railway Station","-37.71462129","144.96054503","1","","1","",""
"vic:rail:FBD","Flemington Bridge Railway Station","-37.78813995","144.93932328","1","","1","",""
"vic:rail:FFD","Fairfield Railway Station","-37.77917126","145.01690530","1","","1","",""
"vic:rail:FGS","Flagstaff Railway Station","-37.81198150","144.95566511","1","","1","",""
"vic:rail:FGS_CN1","Concourse","-37.81188012","144.95605412","3","vic:rail:FGS","","Level -2",""
"vic:rail:FGS_ConX","Connex","-37.81198131","144.95565376","","vic:rail:FGS","","Level -1",""
"vic:rail:FGS_DP1","Decision point 1","-37.81206125","144.95610592","3","vic:rail:FGS","","Level -2",""
"vic:rail:FGS_DP2","Decision point 2","-37.81156545","144.95609688","3","vic:rail:FGS","","Level -1",""
"vic:rail:FGS_DP3","Decision point 3","-37.81169957","144.95603638","3","vic:rail:FGS","","Level -2",""
"vic:rail:FGS_EN1","Williams St","-37.81222693","144.95630582","2","vic:rail:FGS","1","Level 0",""
"vic:rail:FGS_EN2","La Trobe St","-37.81165631","144.95613981","2","vic:rail:FGS","1","Level 0",""
"vic:rail:FGS_LII","Williams St","-37.81218229","144.95632976","2","vic:rail:FGS","1","Level 0",""
"vic:rail:FKN","Frankston Railway Station","-38.14299007","145.12616228","1","","1","",""
"vic:rail:FKN_BR1","Bike & Ride 1","-38.14402387","145.12543977","3","vic:rail:FKN","","Level 0",""
"vic:rail:FKN_BR2","Bike & Ride 2","-38.14380924","145.12610709","3","vic:rail:FKN","","Level 0",""
"vic:rail:FKN_ConX","Connex","-38.14299007","145.12616228","","vic:rail:FKN","","Level 0",""
"vic:rail:FKN_DP1","Decision Point 1","-38.14341571","145.12572920","3","vic:rail:FKN","","Level 1",""
"vic:rail:FKN_DP2","Decision Point 2","-38.14354992","145.12566871","3","vic:rail:FKN","","Level 0",""
"vic:rail:FKN_DP3","Decision Point 3","-38.14371997","145.12559589","3","vic:rail:FKN","","Level -1",""
"vic:rail:FKN_DP4","Decision Point 4","-38.14381551","145.12593577","3","vic:rail:FKN","","Level -2",""
"vic:rail:FKN_EN1","Young St","-38.14342217","145.12556928","2","vic:rail:FKN","1","Level 0",""
"vic:rail:FKN_EN2","Young St","-38.14367238","145.12543736","2","vic:rail:FKN","1","Level 0",""
"vic:rail:FKN_EN3","Fletcher Road","-38.14386346","145.12611711","2","vic:rail:FKN","1","Level 0",""
"vic:rail:FKN_PR1","Park & Ride","-38.14242430","145.12684998","3","vic:rail:FKN","","Level 0",""
"vic:rail:FSS","Flinders Street Railway Station","-37.81830513","144.96696435","1","","1","",""
"vic:rail:FSS_CN1","Outer Concourse","-37.81787532","144.96712382","3","vic:rail:FSS","","Level 1",""
"vic:rail:FSS_ConX","Connex","-37.81830513","144.96696435","","vic:rail:FSS","","Level 0",""
"vic:rail:FSS_dDP1","Degraves St DP 1","-37.81738477","144.96585360","3","vic:rail:FSS","","Level -1",""
"vic:rail:FSS_dDP2","Degraves St DP 2","-37.81775683","144.96600243","3","vic:rail:FSS","","Level -1",""
"vic:rail:FSS_dDP3","Degraves St DP 3","-37.81794814","144.96612214","3","vic:rail:FSS","","Level -1",""
"vic:rail:FSS_dDP4","Degraves St DP 4","-37.81808345","144.96612978","3","vic:rail:FSS","","Level -1",""
"vic:rail:FSS_dDP5","Degraves St DP 5","-37.81824696","144.96620482","3","vic:rail:FSS","","Level -1",""
"vic:rail:FSS_dDP6","Degraves St DP 6","-37.81838325","144.96626924","3","vic:rail:FSS","","Level -1",""
"vic:rail:FSS_dDP7","Degraves St DP 7","-37.81854676","144.96634427","3","vic:rail:FSS","","Level -1",""
"vic:rail:FSS_dDP8","Degraves St DP 8","-37.81868324","144.96642004","3","vic:rail:FSS","","Level -1",""
"vic:rail:FSS_dDP9","Degraves St DP 9","-37.81884655","144.96648372","3","vic:rail:FSS","","Level -1",""
"vic:rail:FSS_dEN1","Degraves St","-37.81800238","144.96613201","2","vic:rail:FSS","1","Level 0",""
"vic:rail:FSS_dEN2","Campbell Arcade","-37.81782438","144.96573929","2","vic:rail:FSS","1","Level 0",""
"vic:rail:FSS_dEN3","Campbell Arcade","-37.81770592","144.96618559","2","vic:rail:FSS","1","Level 0",""
"vic:rail:FSS_dEN4","Campbell Arcade","-37.81734835","144.96583188","2","vic:rail:FSS","1","Level 0",""
"vic:rail:FSS_DP1","Decision point 1","-37.81792466","144.96684982","3","vic:rail:FSS","","Level 1",""
"vic:rail:FSS_DP2","Decision point 2","-37.81805175","144.96690314","3","vic:rail:FSS","","Level 1",""
"vic:rail:FSS_DP3","Decision point 3","-37.81818784","144.96695620","3","vic:rail:FSS","","Level 1",""
"vic:rail:FSS_DP4","Decision point 4","-37.81837876","144.96705321","3","vic:rail:FSS","","Level 1",""
"vic:rail:FSS_DP5","Decision point 5","-37.81851505","144.96711763","3","vic:rail:FSS","","Level 1",""
"vic:rail:FSS_DP6","Decision point 6","-37.81866975","144.96720427","3","vic:rail:FSS","","Level 1",""
"vic:rail:FSS_DP7","Decision point 7","-37.81860220","144.96746740","3","vic:rail:FSS","","Level 1",""
"vic:rail:FSS_eDP1","Elizabeth St DP1","-37.81831057","144.96519202","3","vic:rail:FSS","","Level 0",""
"vic:rail:FSS_eDP2","Elizabeth St DP2","-37.81838321","144.96522411","3","vic:rail:FSS","","Level -1",""
"vic:rail:FSS_eDP3","Elizabeth St DP3","-37.81833094","144.96532778","3","vic:rail:FSS","","Level -1",""
"vic:rail:FSS_eDP4","Elizabeth St DP4","-37.81851950","144.96528852","3","vic:rail:FSS","","Level -1",""
"vic:rail:FSS_eDP5","Elizabeth St DP5","-37.81865579","144.96535294","3","vic:rail:FSS","","Level -1",""
"vic:rail:FSS_eDP6","Elizabeth St DP6","-37.81878308","144.96541761","3","vic:rail:FSS","","Level -1",""
"vic:rail:FSS_eDP7","Elizabeth St DP7","-37.81887393","144.96546055","3","vic:rail:FSS","","Level -1",""
"vic:rail:FSS_eDP8","Elizabeth St DP8","-37.81901003","144.96551362","3","vic:rail:FSS","","Level -1",""
"vic:rail:FSS_eDP9","Elizabeth St DP9","-37.81839104","144.96515573","3","vic:rail:FSS","","Level 1",""
"vic:rail:FSS_eEN1","Elizabeth St","-37.81829137","144.96512439","2","vic:rail:FSS","1","Level 0",""
"vic:rail:FSS_eEN2","Elizabeth St","-37.81827434","144.96518166","2","vic:rail:FSS","1","Level 0",""
"vic:rail:FSS_LI2","Platform 2/3 Lift","-37.81801787","144.96702903","3","vic:rail:FSS","","Level 1",""
"vic:rail:FSS_LI3","Platform 4/5 Lift","-37.81813674","144.96712801","3","vic:rail:FSS","","Level 1",""
"vic:rail:FSS_LI4","Platform 6/7 Lift","-37.81832766","144.96722501","3","vic:rail:FSS","","Level 1",""
"vic:rail:FSS_LI5","Platform 8/9 Lift","-37.81847295","144.96728919","3","vic:rail:FSS","","Level 1",""
"vic:rail:FSS_LI7","Platform 1 lift","-37.81809207","144.96610683","3","vic:rail:FSS","","Level 0",""
"vic:rail:FSS_sEN1","Flinders St","-37.81771436","144.96719640","2","vic:rail:FSS","1","Level 0",""
"vic:rail:FSS_sEN2","Swanston St","-37.81798851","144.96741608","2","vic:rail:FSS","1","Level 0",""
"vic:rail:FSS_sEN3","Swanston St","-37.81843340","144.96760835","2","vic:rail:FSS","1","Level 0",""
"vic:rail:FSS_yDP1","Yarra River DP1","-37.81905546","144.96553509","3","vic:rail:FSS","","Level -1",""
"vic:rail:FSS_yDP2","Yarra River DP2","-37.81909500","144.96521592","3","vic:rail:FSS","","Level -1",""
"vic:rail:FSS_yEN1","Yarra River","-37.81913594","144.96549880","2","vic:rail:FSS","1","Level 0",""
"vic:rail:FSS_yEN2","Yarra River","-37.81912966","144.96513545","2","vic:rail:FSS","1","Level 0",""
"vic:rail:FSY","Footscray Railway Station","-37.80141343","144.90202006","1","","1","",""
"vic:rail:FSY_BR1","Bike & Ride","-37.80160006","144.90136740","3","vic:rail:FSY","","Level 0",""
"vic:rail:FSY_CN1","Concourse","-37.80161352","144.90161689","3","vic:rail:FSY","","Level 1",""
"vic:rail:FSY_ConX","Connex","-37.80108298","144.90319922","","vic:rail:FSY","","Level 0",""
"vic:rail:FSY_DP1","Decision point 1","-37.80134796","144.90188562","3","vic:rail:FSY","","Level -1",""
"vic:rail:FSY_DP2","Decision point 2","-37.80184801","144.90112188","3","vic:rail:FSY","","Level 1",""
"vic:rail:FSY_DP3","Decision point 3","-37.80164418","144.90182045","3","vic:rail:FSY","","Level 1",""
"vic:rail:FSY_DP4","Decision point 4","-37.80170561","144.90172785","3","vic:rail:FSY","","Level 1",""
"vic:rail:FSY_DP5","Decision point 5","-37.80179872","144.90189558","3","vic:rail:FSY","","Level 1",""
"vic:rail:FSY_DP6","Decision point 6","-37.80194647","144.90209583","3","vic:rail:FSY","","Level 1",""
"vic:rail:FSY_DP7","Decision point 7","-37.80207895","144.90194444","3","vic:rail:FSY","","Level 1",""
"vic:rail:FSY_DP8","Decision point 8","-37.80204211","144.90190005","3","vic:rail:FSY","","Level 1",""
"vic:rail:FSY_DP9","Decision point 9","-37.80206619","144.90224009","3","vic:rail:FSY","","Level 1",""
"vic:rail:FSY_EN1","Irving St","-37.80107601","144.90230218","2","vic:rail:FSY","1","Level 0",""
"vic:rail:FSY_EN10","Hyde St","-37.80201559","144.90243460","2","vic:rail:FSY","1","Level 0",""
"vic:rail:FSY_EN11","Hyde St","-37.80226020","144.90250718","2","vic:rail:FSY","1","Level 0",""
"vic:rail:FSY_EN12","Hyde St","-37.80216588","144.90227134","2","vic:rail:FSY","1","Level 0",""
"vic:rail:FSY_EN2","Irving St","-37.80128389","144.90183065","2","vic:rail:FSY","1","Level 0",""
"vic:rail:FSY_EN3","Irving St","-37.80144076","144.90153092","2","vic:rail:FSY","1","Level 0",""
"vic:rail:FSY_EN4","Irving St","-37.80148236","144.90133666","2","vic:rail:FSY","1","Level 0",""
"vic:rail:FSY_EN5","Irving St","-37.80175673","144.90105632","2","vic:rail:FSY","1","Level 0",""
"vic:rail:FSY_EN6","McNab Ave","-37.80189739","144.90187007","2","vic:rail:FSY","1","Level 0",""
"vic:rail:FSY_EN7","McNab Ave","-37.80173071","144.90212465","2","vic:rail:FSY","1","Level 0",""
"vic:rail:FSY_EN8","McNab Ave","-37.80187442","144.90209787","2","vic:rail:FSY","1","Level 0",""
"vic:rail:FSY_EN9","McNab Ave","-37.80177695","144.90219149","2","vic:rail:FSY","1","Level 0",""
"vic:rail:FSY_KR1","Kiss & Ride","-37.80091014","144.90260217","3","vic:rail:FSY","","Level 0",""
"vic:rail:FSY_LI1","Irving St","-37.80149582","144.90158614","2","vic:rail:FSY","1","Level 0",""
"vic:rail:FSY_LI2","Lift 2","-37.80168061","144.90184214","3","vic:rail:FSY","","Level 1",""
"vic:rail:FSY_LI3","McNab Ave","-37.80187897","144.90184788","2","vic:rail:FSY","1","Level 0",""
"vic:rail:FSY_LI4","Hyde St","-37.80214746","144.90224915","2","vic:rail:FSY","1","Level 0",""
"vic:rail:FSY_PR1","Park & Ride","-37.80301327","144.90178170","3","vic:rail:FSY","","Level 0",""
"vic:rail:FSY_TX1","Taxi Zone","-37.80174165","144.90071602","3","vic:rail:FSY","","Level 0",""
"vic:rail:FTG","Ferntree Gully Railway Station","-37.88169799","145.29525126","1","","1","",""
"vic:rail:GAR","Gardiner Railway Station","-37.85327908","145.05165466","1","","1","",""
"vic:rail:GBV","Glenbervie Railway Station","-37.74720985","144.92093868","1","","1","",""
"vic:rail:GFE","Glenferrie Railway Station","-37.82146682","145.03643883","1","","1","",""
"vic:rail:GFE_ConX","Connex","-37.82146682","145.03643883","","vic:rail:GFE","","Level 0",""
"vic:rail:GFE_DP1","Decision point 1","-37.82150304","145.03644923","3","vic:rail:GFE","","Level 0",""
"vic:rail:GFE_DP2","Decision point 2","-37.82150266","145.03642652","3","vic:rail:GFE","","Level 0",""
"vic:rail:GFE_DP3","Decision Point 3","-37.82138594","145.03645234","3","vic:rail:GFE","","Level 0",""
"vic:rail:GFE_EN1","Don Arcade","-37.82132345","145.03648807","2","vic:rail:GFE","1","Level 0",""
"vic:rail:GFE_EN2","Railway Arcade","-37.82172767","145.03640920","2","vic:rail:GFE","1","Level 0",""
"vic:rail:GHY","Glen Huntly Railway Station ","-37.88971946","145.04222285","1","","1","",""
"vic:rail:GIN","Ginifer Railway Station","-37.76008529","144.81135895","1","","1","",""
"vic:rail:GIR","Glen Iris Railway Station","-37.85930842","145.05822490","1","","1","",""
"vic:rail:GOW","Gowrie Railway Station","-37.70067800","144.95887432","1","","1","",""
"vic:rail:GRN","Greensborough Railway Station","-37.70371477","145.10793589","1","","1","",""
"vic:rail:GRN_BR1","Bike & Ride 1","-37.70317744","145.10758659","3","vic:rail:GRN","","Level 0",""
"vic:rail:GRN_ConX","Connex","-37.70395408","145.10824741","","vic:rail:GRN","","Level 0",""
"vic:rail:GRN_DP1","Decision point 1","-37.70356271","145.10800782","3","vic:rail:GRN","","Level 1",""
"vic:rail:GRN_DP2","Decision point 2","-37.70366772","145.10781232","3","vic:rail:GRN","","Level 1",""
"vic:rail:GRN_EN1","Poulter Ave","-37.70343496","145.10790898","2","vic:rail:GRN","1","Level 0",""
"vic:rail:GRN_EN2","Para Rd","-37.70376408","145.10763973","2","vic:rail:GRN","1","Level 0",""
"vic:rail:GRN_KR1","Kiss & Ride 1","-37.70335188","145.10778632","3","vic:rail:GRN","","Level 0",""
"vic:rail:GRN_KR2","Kiss & Ride 2","-37.70412806","145.10785733","3","vic:rail:GRN","","Level 0",""
"vic:rail:GRN_LI1","Poulter Ave","-37.70358128","145.10804137","2","vic:rail:GRN","1","Level 0",""
"vic:rail:GRN_LI2","Lift 2","-37.70368738","145.10791391","3","vic:rail:GRN","","Level 1",""
"vic:rail:GRN_PR1","Park & Ride 1","-37.70399375","145.10847326","3","vic:rail:GRN","","Level 0",""
"vic:rail:GRN_PR2","Park & Ride 2","-37.70276424","145.10710936","3","vic:rail:GRN","","Level 0",""
"vic:rail:GRY","Glenroy Railway Station","-37.70453633","144.91722040","1","","1","",""
"vic:rail:GRY_BR1","Bike & Ride 1","-37.70390782","144.91735142","3","vic:rail:GRY","","Level 0",""
"vic:rail:GRY_CN1","Concourse","-37.70432176","144.91731715","3","vic:rail:GRY","","Level 1",""
"vic:rail:GRY_ConX","Connex","-37.70453633","144.91722040","","vic:rail:GRY","","Level 0",""
"vic:rail:GRY_DP1","Decision point 1","-37.70453913","144.91737912","3","vic:rail:GRY","","Level 1",""
"vic:rail:GRY_EN1","Hartington St","-37.70395386","144.91740685","2","vic:rail:GRY","1","Level 0",""
"vic:rail:GRY_EN2","Hartington St","-37.70427252","144.91759075","2","vic:rail:GRY","1","Level 0",""
"vic:rail:GRY_EN3","Hartington St","-37.70462461","144.91762627","2","vic:rail:GRY","1","Level 0",""
"vic:rail:GRY_EN4","Dowd Pl","-37.70436239","144.91706648","2","vic:rail:GRY","1","Level 0",""
"vic:rail:GRY_LI1","Lift 1","-37.70449570","144.91747108","3","vic:rail:GRY","","Level 1",""
"vic:rail:GRY_LI2","Lift 2","-37.70452852","144.91728868","3","vic:rail:GRY","","Level 1",""
"vic:rail:GRY_PR1","Park & Ride 1","-37.70298385","144.91708239","3","vic:rail:GRY","","Level 0",""
"vic:rail:GRY_PR2","Park & Ride 2","-37.70348226","144.91672816","3","vic:rail:GRY","","Level 0",""
"vic:rail:GRY_PR3","Park & Ride 3","-37.70507697","144.91721661","3","vic:rail:GRY","","Level 0",""
"vic:rail:GVE","Gardenvale Railway Station","-37.89669508","145.00416843","1","","1","",""
"vic:rail:GWY","Glen Waverley Railway Station","-37.87950407","145.16205755","1","","1","",""
"vic:rail:GWY_BR1","Bike & Ride","-37.87989964","145.16315060","3","vic:rail:GWY","","Level 0",""
"vic:rail:GWY_ConX","Connex","-37.87950407","145.16205755","","vic:rail:GWY","","Level 0",""
"vic:rail:GWY_EN1","Coleman Parade","-37.87983942","145.16333401","2","vic:rail:GWY","1","Level 0",""
"vic:rail:GWY_PR1","Park & Ride 1","-37.87887303","145.16089078","3","vic:rail:GWY","","Level 0",""
"vic:rail:GWY_PR2","Park & Ride 2","-37.87859808","145.16175035","3","vic:rail:GWY","","Level 0",""
"vic:rail:HAM","Hampton Railway Station","-37.93798640","145.00150445","1","","1","",""
"vic:rail:HAW","Hawthorn Railway Station","-37.82182601","145.02289866","1","","1","",""
"vic:rail:HBE","Hurstbridge Railway Station","-37.63939817","145.19201689","1","","1","",""
"vic:rail:HBE_BR1","Bike & Ride","-37.63977136","145.19225718","3","vic:rail:HBE","","Level 0",""
"vic:rail:HBE_ConX","Connex","-37.63939817","145.19201689","","vic:rail:HBE","","Level 0",""
"vic:rail:HBE_EN1","Main Rd","-37.63959758","145.19209139","2","vic:rail:HBE","1","Level 0",""
"vic:rail:HBE_PR1","Park & Ride 1","-37.63942209","145.19240164","3","vic:rail:HBE","","Level 0",""
"vic:rail:HBE_PR2","Park & Ride 2","-37.63977535","145.19251774","3","vic:rail:HBE","","Level 0",""
"vic:rail:HBE_PR3","Park & Ride 3","-37.63840825","145.19269820","3","vic:rail:HBE","","Level 0",""
"vic:rail:HBE_PR4","Park & Ride 4","-37.63984616","145.19125804","3","vic:rail:HBE","","Level 0",""
"vic:rail:HCG","Hoppers Crossing Railway Station","-37.88338025","144.70074704","1","","1","",""
"vic:rail:HCG_BR1","Bike & Ride","-37.88293218","144.70087467","3","vic:rail:HCG","","Level 0",""
"vic:rail:HCG_ConX","Connex","-37.88327618","144.70095493","","vic:rail:HCG","","Level 0",""
"vic:rail:HCG_DP1","Decision point 1","-37.88349101","144.69995909","3","vic:rail:HCG","","Level 1",""
"vic:rail:HCG_DP2","Decision point 2","-37.88366456","144.70007876","3","vic:rail:HCG","","Level 1",""
"vic:rail:HCG_DP3","Decision point 3","-37.88382889","144.70018734","3","vic:rail:HCG","","Level 1",""
"vic:rail:HCG_EN1","Old Geelong Rd","-37.88330411","144.70007860","2","vic:rail:HCG","1","Level 0",""
"vic:rail:HCG_EN2","Old Geelong Rd","-37.88335269","144.70025901","2","vic:rail:HCG","1","Level 0",""
"vic:rail:HCG_EN3","Princes Hwy","-37.88369958","144.70048698","2","vic:rail:HCG","1","Level 0",""
"vic:rail:HCG_EN4","Princes Hwy","-37.88386013","144.70040239","2","vic:rail:HCG","1","Level 0",""
"vic:rail:HCG_KR1","Kiss & Ride","-37.88390237","144.70071943","3","vic:rail:HCG","","Level 0",""
"vic:rail:HCG_LI1","Old Geelong Rd","-37.88342797","144.69996105","2","vic:rail:HCG","1","Level 0",""
"vic:rail:HCG_LI2","Lift 2","-37.88369047","144.70002110","3","vic:rail:HCG","","Level 1",""
"vic:rail:HCG_LI3","Princes Hwy","-37.88388448","144.70026520","2","vic:rail:HCG","1","Level 0",""
"vic:rail:HCG_PR1","Park & Ride","-37.88215667","144.70130810","3","vic:rail:HCG","","Level 0",""
"vic:rail:HCG_TX1","Taxi Zone","-37.88390237","144.70071943","3","vic:rail:HCG","","Level 0",""
"vic:rail:HDB","Heidelberg Railway Station","-37.75707293","145.06068552","1","","1","",""
"vic:rail:HDB_BR1","Bike & Ride","-37.75759499","145.06119403","3","vic:rail:HDB","","Level 0",""
"vic:rail:HDB_ConX","Connex","-37.75707293","145.06068552","","vic:rail:HDB","","Level 0",""
"vic:rail:HDB_DP1","Decision point 1","-37.75700367","145.06085759","3","vic:rail:HDB","","Level -1",""
"vic:rail:HDB_DP2","Decision point 2","-37.75695751","145.06079069","3","vic:rail:HDB","","Level -1",""
"vic:rail:HDB_EN1","Yarra St","-37.75726281","145.06127081","2","vic:rail:HDB","1","Level 0",""
"vic:rail:HDB_EN2","Studley Rd","-37.75678108","145.06102232","2","vic:rail:HDB","1","Level 0",""
"vic:rail:HDB_EN3","Studley Rd","-37.75724016","145.06044279","2","vic:rail:HDB","1","Level 0",""
"vic:rail:HDB_PR1","Park & Ride","-37.75770877","145.06044190","3","vic:rail:HDB","","Level 0",""
"vic:rail:HDB_TX1","Taxi Zone","-37.75764768","145.06165805","3","vic:rail:HDB","","Level 0",""
"vic:rail:HEY","Heyington Railway Station","-37.83465462","145.02264711","1","","0","",""
"vic:rail:HEY_ConX","Connex","-37.83466344","145.02263551","","vic:rail:HEY","","Level -1",""
"vic:rail:HEY_DP1","Decision point 1","-37.83468569","145.02235085","3","vic:rail:HEY","","Level -1",""
"vic:rail:HEY_DP2","Decision point 2","-37.83444725","145.02264128","3","vic:rail:HEY","","Level 1",""
"vic:rail:HEY_EN1","Heyington Place","-37.83472901","145.02224743","2","vic:rail:HEY","2","Level 0",""
"vic:rail:HIG","Highett Railway Station","-37.94842500","145.04187180","1","","1","",""
"vic:rail:HKN","Hawksburn Railway Station","-37.84459087","145.00214206","1","","1","",""
"vic:rail:HLM","Hallam Railway Station","-38.01774038","145.26977680","1","","1","",""
"vic:rail:HMT","Heathmont Railway Station","-37.82832227","145.24455538","1","","1","",""
"vic:rail:HOL","Holmesglen Railway Station","-37.87440222","145.09066203","1","","1","",""
"vic:rail:HST","Hastings Railway Station","-38.30565853","145.18597988","1","","1","",""
"vic:rail:HTD","Heatherdale Railway Station","-37.81882320","145.21397044","1","","1","",""
"vic:rail:HUG","Hughesdale Railway Station","-37.89419074","145.07618607","1","","1","",""
"vic:rail:HUG_BR1","Bike & Ride 1","-37.89425222","145.07663935","3","vic:rail:HUG","","Level 0",""
"vic:rail:HUG_BR2","Bike & Ride 2","-37.89406639","145.07574580","3","vic:rail:HUG","","Level 0",""
"vic:rail:HUG_ConX","Connex","-37.89424888","145.07643474","","vic:rail:HUG","","Level 0",""
"vic:rail:HUG_DP1","Decision point 1","-37.89414458","145.07611904","3","vic:rail:HUG","","Level 0",""
"vic:rail:HUG_DP2","Decision point 2","-37.89408041","145.07605248","3","vic:rail:HUG","","Level 0",""
"vic:rail:HUG_EN1","Poath Rd","-37.89436895","145.07661356","2","vic:rail:HUG","1","Level 0",""
"vic:rail:HUG_LI1","Lift 1","-37.89418210","145.07620904","3","vic:rail:HUG","","Level 0",""
"vic:rail:HUG_PR1","Park & Ride 1","-37.89476178","145.07749036","3","vic:rail:HUG","","Level 0",""
"vic:rail:HUG_PR2","Park & Ride 2","-37.89378927","145.07533226","3","vic:rail:HUG","","Level 0",""
"vic:rail:HUN","Huntingdale Railway Station","-37.91101734","145.10236432","1","","1","",""
"vic:rail:HUN_BR1","Bike & Ride","-37.91145539","145.10326303","3","vic:rail:HUN","","Level 0",""
"vic:rail:HUN_ConX","Connex","-37.91101734","145.10236432","","vic:rail:HUN","","Level 0",""
"vic:rail:HUN_DP1","Decision point 1","-37.91106862","145.10274974","3","vic:rail:HUN","","Level -1",""
"vic:rail:HUN_DP2","Decision point 2","-37.91125134","145.10290429","3","vic:rail:HUN","","Level -2",""
"vic:rail:HUN_DP3","Decision point 3","-37.91133977","145.10279964","3","vic:rail:HUN","","Level -2",""
"vic:rail:HUN_DP4","Decision point 4","-37.91150726","145.10256785","3","vic:rail:HUN","","Level -2",""
"vic:rail:HUN_EN1","Railway Ave","-37.91102229","145.10267130","2","vic:rail:HUN","1","Level 0",""
"vic:rail:HUN_EN2","Huntingdale Rd","-37.91134417","145.10307252","2","vic:rail:HUN","1","Level 0",""
"vic:rail:HUN_EN3","Haughton Rd","-37.91138576","145.10229798","2","vic:rail:HUN","1","Level 0",""
"vic:rail:HUN_EN4","Haughton Rd","-37.91153484","145.10260126","2","vic:rail:HUN","1","Level 0",""
"vic:rail:HUN_PR1","Park & Ride","-37.91044559","145.10267475","3","vic:rail:HUN","","Level 0",""
"vic:rail:HUN_TX1","Taxi Zone","-37.91102227","145.10322866","3","vic:rail:HUN","","Level 0",""
"vic:rail:HWL","Hartwell Railway Station","-37.84398457","145.07555959","1","","1","",""
"vic:rail:HWS","Hawkstowe Railway Station","-37.62297489","145.09729471","1","","1","",""
"vic:rail:HWS_BR1","Bike and Ride 1","-37.62242793","145.09746728","3","vic:rail:HWS","","Level 0",""
"vic:rail:HWS_DP1","Decision Point 1","-37.62270628","145.09740353","3","vic:rail:HWS","","Level 0",""
"vic:rail:HWS_EN1","Hawkstowe Pde","-37.62244521","145.09742152","2","vic:rail:HWS","1","Level 0",""
"vic:rail:HWS_EN2","Hawkstowe Pde","-37.62263311","145.09733741","2","vic:rail:HWS","1","Level 0",""
"vic:rail:HWS_LI1","lift","-37.62258917","145.09740652","3","vic:rail:HWS","","Level 0",""
"vic:rail:HWS_PR1","Park and Ride 1","-37.62151758","145.09690131","3","vic:rail:HWS","","Level 0",""
"vic:rail:HWS_TX1","Taxi Zone","-37.62218786","145.09711083","3","vic:rail:HWS","","Level 0",""
"vic:rail:IVA","Ivanhoe Railway Station","-37.76889674","145.04542519","1","","1","",""
"vic:rail:IVA_ConX","Connex","-37.76889674","145.04542519","","vic:rail:IVA","","Level 0",""
"vic:rail:IVA_DP1","Decision point","-37.76892188","145.04531100","3","vic:rail:IVA","","Level 1",""
"vic:rail:IVA_EN1","Young St","-37.76900710","145.04555851","2","vic:rail:IVA","1","Level 0",""
"vic:rail:IVA_EN2","Young St","-37.76905832","145.04538688","2","vic:rail:IVA","1","Level 0",""
"vic:rail:IVA_EN3","Norman St","-37.76881398","145.04532519","2","vic:rail:IVA","1","Level 0",""
"vic:rail:IVA_PR1","Park & Ride 1","-37.76927762","145.04393931","3","vic:rail:IVA","","Level 0",""
